Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
118,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,20-09-2024
119,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,22-11-2024
120,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3600,3600,3600,31-07-2024
121,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3800,3800,3800,16-09-2024
122,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3800,3800,3800,19-11-2024
123,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,3800,3800,3800,21-11-2024
124,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,02-11-2024
125,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,03-11-2024
126,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,04-11-2024
127,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,05-11-2024
128,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,06-11-2024
129,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,08-12-2024
130,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,17-09-2024
131,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,20-11-2024
132,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,23-09-2024
133,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,24-11-2024
134,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,24-10-2024
135,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,25-10-2024
136,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,26-07-2024
