Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
217,Medinipur(W),Masur Dal,10500,11500,11000,12-12-2024
218,Medinipur(W),Masur Dal,10500,11500,11000,12-07-2024
219,Medinipur(W),Masur Dal,10500,11500,11000,12-11-2024
220,Medinipur(W),Masur Dal,10500,11500,11000,12-10-2024
221,Medinipur(W),Masur Dal,10500,11500,11000,12-09-2024
222,Medinipur(W),Masur Dal,10500,11500,11000,13-08-2024
223,Medinipur(W),Masur Dal,10500,11500,11000,13-12-2024
224,Medinipur(W),Masur Dal,10500,11500,11000,13-07-2024
225,Medinipur(W),Masur Dal,10500,11500,11000,13-11-2024
226,Medinipur(W),Masur Dal,10500,11500,11000,13-10-2024
227,Medinipur(W),Masur Dal,10500,11500,11000,13-09-2024
228,Medinipur(W),Masur Dal,10500,11500,11000,14-08-2024
229,Medinipur(W),Masur Dal,10500,11500,11000,14-12-2024
230,Medinipur(W),Masur Dal,10500,11500,11000,14-07-2024
231,Medinipur(W),Masur Dal,10500,11500,11000,14-11-2024
232,Medinipur(W),Masur Dal,10500,11500,11000,14-10-2024
233,Medinipur(W),Masur Dal,10500,11500,11000,14-09-2024
234,Medinipur(W),Masur Dal,10500,11500,11000,15-08-2024
235,Medinipur(W),Masur Dal,10500,11500,11000,15-12-2024
236,Medinipur(W),Masur Dal,10500,11500,11000,15-07-2024
237,Medinipur(W),Masur Dal,10500,11500,11000,15-11-2024
238,Medinipur(W),Masur Dal,10500,11500,11000,15-10-2024
239,Medinipur(W),Masur Dal,10500,11500,11000,15-09-2024
240,Medinipur(W),Masur Dal,10500,11500,11000,16-08-2024
241,Medinipur(W),Masur Dal,10500,11500,11000,16-12-2024
242,Medinipur(W),Masur Dal,10500,11500,11000,16-07-2024
243,Medinipur(W),Masur Dal,10500,11500,11000,16-11-2024
244,Medinipur(W),Masur Dal,10500,11500,11000,16-10-2024
245,Medinipur(W),Masur Dal,10500,11500,11000,16-09-2024
246,Medinipur(W),Masur Dal,10500,11500,11000,17-08-2024
247,Medinipur(W),Masur Dal,10500,11500,11000,17-12-2024
248,Medinipur(W),Masur Dal,10500,11500,11000,17-07-2024
249,Medinipur(W),Masur Dal,10500,11500,11000,17-11-2024
250,Medinipur(W),Masur Dal,10500,11500,11000,17-10-2024
251,Medinipur(W),Masur Dal,10500,11500,11000,17-09-2024
252,Medinipur(W),Masur Dal,10500,11500,11000,18-08-2024
253,Medinipur(W),Masur Dal,10500,11500,11000,18-12-2024
254,Medinipur(W),Masur Dal,10500,11500,11000,18-07-2024
255,Medinipur(W),Masur Dal,10500,11500,11000,18-11-2024
256,Medinipur(W),Masur Dal,10500,11500,11000,18-10-2024
257,Medinipur(W),Masur Dal,10500,11500,11000,18-09-2024
258,Medinipur(W),Masur Dal,10500,11500,11000,19-08-2024
259,Medinipur(W),Masur Dal,10500,11500,11000,19-12-2024
260,Medinipur(W),Masur Dal,10500,11500,11000,19-07-2024
261,Medinipur(W),Masur Dal,10500,11500,11000,19-11-2024
262,Medinipur(W),Masur Dal,10500,11500,11000,19-10-2024
263,Medinipur(W),Masur Dal,10500,11500,11000,19-09-2024
264,Medinipur(W),Masur Dal,10500,11500,11000,20-08-2024
265,Medinipur(W),Masur Dal,10500,11500,11000,20-12-2024
266,Medinipur(W),Masur Dal,10500,11500,11000,20-07-2024
267,Medinipur(W),Masur Dal,10500,11500,11000,20-11-2024
268,Medinipur(W),Masur Dal,10500,11500,11000,20-10-2024
269,Medinipur(W),Masur Dal,10500,11500,11000,20-09-2024
270,Medinipur(W),Masur Dal,10500,11500,11000,21-08-2024
271,Medinipur(W),Masur Dal,10500,11500,11000,21-12-2024
272,Medinipur(W),Masur Dal,10500,11500,11000,21-07-2024
273,Medinipur(W),Masur Dal,10500,11500,11000,21-11-2024
274,Medinipur(W),Masur Dal,10500,11500,11000,21-10-2024
275,Medinipur(W),Masur Dal,10500,11500,11000,21-09-2024
276,Medinipur(W),Masur Dal,10500,11500,11000,22-08-2024
277,Medinipur(W),Masur Dal,10500,11500,11000,22-12-2024
278,Medinipur(W),Masur Dal,10500,11500,11000,22-07-2024
279,Medinipur(W),Masur Dal,10500,11500,11000,22-11-2024
280,Medinipur(W),Masur Dal,10500,11500,11000,22-10-2024
281,Medinipur(W),Masur Dal,10500,11500,11000,22-09-2024
282,Medinipur(W),Masur Dal,10500,11500,11000,23-08-2024
283,Medinipur(W),Masur Dal,10500,11500,11000,23-12-2024
284,Medinipur(W),Masur Dal,10500,11500,11000,23-07-2024
285,Medinipur(W),Masur Dal,10500,11500,11000,23-11-2024
286,Medinipur(W),Masur Dal,10500,11500,11000,23-10-2024
287,Medinipur(W),Masur Dal,10500,11500,11000,23-09-2024
288,Medinipur(W),Masur Dal,10500,11500,11000,24-08-2024
289,Medinipur(W),Masur Dal,10500,11500,11000,24-12-2024
290,Medinipur(W),Masur Dal,10500,11500,11000,24-07-2024
291,Medinipur(W),Masur Dal,10500,11500,11000,24-11-2024
292,Medinipur(W),Masur Dal,10500,11500,11000,24-10-2024
293,Medinipur(W),Masur Dal,10500,11500,11000,24-09-2024
294,Medinipur(W),Masur Dal,10500,11500,11000,25-08-2024
295,Medinipur(W),Masur Dal,10500,11500,11000,25-07-2024
296,Medinipur(W),Masur Dal,10500,11500,11000,25-11-2024
297,Medinipur(W),Masur Dal,10500,11500,11000,25-10-2024
298,Medinipur(W),Masur Dal,10500,11500,11000,25-09-2024
299,Medinipur(W),Masur Dal,10500,11500,11000,26-08-2024
300,Medinipur(W),Masur Dal,10500,11500,11000,26-07-2024
301,Medinipur(W),Masur Dal,10500,11500,11000,26-11-2024
302,Medinipur(W),Masur Dal,10500,11500,11000,26-10-2024
303,Medinipur(W),Masur Dal,10500,11500,11000,26-09-2024
304,Medinipur(W),Masur Dal,10500,11500,11000,27-08-2024
305,Medinipur(W),Masur Dal,10500,11500,11000,27-12-2024
306,Medinipur(W),Masur Dal,10500,11500,11000,27-07-2024
307,Medinipur(W),Masur Dal,10500,11500,11000,27-06-2024
308,Medinipur(W),Masur Dal,10500,11500,11000,27-11-2024
309,Medinipur(W),Masur Dal,10500,11500,11000,27-10-2024
310,Medinipur(W),Masur Dal,10500,11500,11000,27-09-2024
311,Medinipur(W),Masur Dal,10500,11500,11000,28-08-2024
312,Medinipur(W),Masur Dal,10500,11500,11000,28-12-2024
313,Medinipur(W),Masur Dal,10500,11500,11000,28-07-2024
314,Medinipur(W),Masur Dal,10500,11500,11000,28-06-2024
315,Medinipur(W),Masur Dal,10500,11500,11000,28-11-2024
316,Medinipur(W),Masur Dal,10500,11500,11000,28-10-2024
317,Medinipur(W),Masur Dal,10500,11500,11000,28-09-2024
318,Medinipur(W),Masur Dal,10500,11500,11000,29-08-2024
319,Medinipur(W),Masur Dal,10500,11500,11000,29-12-2024
320,Medinipur(W),Masur Dal,10500,11500,11000,29-07-2024
321,Medinipur(W),Masur Dal,10500,11500,11000,29-06-2024
322,Medinipur(W),Masur Dal,10500,11500,11000,29-10-2024
323,Medinipur(W),Masur Dal,10500,11500,11000,29-09-2024
324,Medinipur(W),Masur Dal,10500,11500,11000,30-08-2024
325,Medinipur(W),Masur Dal,10500,11500,11000,30-12-2024
326,Medinipur(W),Masur Dal,10500,11500,11000,30-07-2024
327,Medinipur(W),Masur Dal,10500,11500,11000,30-06-2024
328,Medinipur(W),Masur Dal,10500,11500,11000,30-11-2024
329,Medinipur(W),Masur Dal,10500,11500,11000,30-09-2024
330,Medinipur(W),Masur Dal,10500,11500,11000,31-08-2024
331,Medinipur(W),Masur Dal,10500,11500,11000,31-12-2024
332,Medinipur(W),Masur Dal,10500,11500,11000,31-07-2024
333,Medinipur(W),Masur Dal,8500,9500,9000,26-04-2024
334,Medinipur(W),Masur Dal,8500,9500,9000,27-04-2024
335,Medinipur(W),Masur Dal,8500,9500,9000,28-04-2024
336,Medinipur(W),Masur Dal,8500,9500,9000,29-04-2024
337,Medinipur(W),Masur Dal,9000,10000,9500,01-04-2024
338,Medinipur(W),Masur Dal,9000,10000,9500,01-02-2024
339,Medinipur(W),Masur Dal,9000,10000,9500,01-01-2024
340,Medinipur(W),Masur Dal,9000,10000,9500,01-03-2024
341,Medinipur(W),Masur Dal,9000,10000,9500,01-05-2024
342,Medinipur(W),Masur Dal,9000,10000,9500,02-04-2024
343,Medinipur(W),Masur Dal,9000,10000,9500,02-02-2024
344,Medinipur(W),Masur Dal,9000,10000,9500,02-01-2024
345,Medinipur(W),Masur Dal,9000,10000,9500,02-03-2024
346,Medinipur(W),Masur Dal,9000,10000,9500,02-05-2024
347,Medinipur(W),Masur Dal,9000,10000,9500,03-04-2024
348,Medinipur(W),Masur Dal,9000,10000,9500,03-02-2024
349,Medinipur(W),Masur Dal,9000,10000,9500,03-01-2024
350,Medinipur(W),Masur Dal,9000,10000,9500,03-03-2024
351,Medinipur(W),Masur Dal,9000,10000,9500,03-05-2024
352,Medinipur(W),Masur Dal,9000,10000,9500,04-04-2024
353,Medinipur(W),Masur Dal,9000,10000,9500,04-02-2024
354,Medinipur(W),Masur Dal,9000,10000,9500,04-01-2024
355,Medinipur(W),Masur Dal,9000,10000,9500,04-03-2024
356,Medinipur(W),Masur Dal,9000,10000,9500,04-05-2024
357,Medinipur(W),Masur Dal,9000,10000,9500,05-04-2024
358,Medinipur(W),Masur Dal,9000,10000,9500,05-02-2024
359,Medinipur(W),Masur Dal,9000,10000,9500,05-01-2024
360,Medinipur(W),Masur Dal,9000,10000,9500,05-03-2024
361,Medinipur(W),Masur Dal,9000,10000,9500,05-05-2024
362,Medinipur(W),Masur Dal,9000,10000,9500,06-04-2024
363,Medinipur(W),Masur Dal,9000,10000,9500,06-02-2024
364,Medinipur(W),Masur Dal,9000,10000,9500,06-01-2024
365,Medinipur(W),Masur Dal,9000,10000,9500,06-03-2024
366,Medinipur(W),Masur Dal,9000,10000,9500,06-05-2024
367,Medinipur(W),Masur Dal,9000,10000,9500,07-04-2024
368,Medinipur(W),Masur Dal,9000,10000,9500,07-02-2024
369,Medinipur(W),Masur Dal,9000,10000,9500,07-01-2024
370,Medinipur(W),Masur Dal,9000,10000,9500,07-03-2024
371,Medinipur(W),Masur Dal,9000,10000,9500,07-05-2024
372,Medinipur(W),Masur Dal,9000,10000,9500,08-04-2024
373,Medinipur(W),Masur Dal,9000,10000,9500,08-02-2024
374,Medinipur(W),Masur Dal,9000,10000,9500,08-01-2024
375,Medinipur(W),Masur Dal,9000,10000,9500,08-03-2024
376,Medinipur(W),Masur Dal,9000,10000,9500,08-05-2024
377,Medinipur(W),Masur Dal,9000,10000,9500,09-04-2024
378,Medinipur(W),Masur Dal,9000,10000,9500,09-02-2024
379,Medinipur(W),Masur Dal,9000,10000,9500,09-01-2024
380,Medinipur(W),Masur Dal,9000,10000,9500,09-03-2024
381,Medinipur(W),Masur Dal,9000,10000,9500,09-05-2024
382,Medinipur(W),Masur Dal,9000,10000,9500,10-02-2024
383,Medinipur(W),Masur Dal,9000,10000,9500,10-01-2024
384,Medinipur(W),Masur Dal,9000,10000,9500,10-03-2024
385,Medinipur(W),Masur Dal,9000,10000,9500,10-05-2024
386,Medinipur(W),Masur Dal,9000,10000,9500,11-04-2024
387,Medinipur(W),Masur Dal,9000,10000,9500,11-01-2024
388,Medinipur(W),Masur Dal,9000,10000,9500,11-03-2024
389,Medinipur(W),Masur Dal,9000,10000,9500,12-04-2024
390,Medinipur(W),Masur Dal,9000,10000,9500,12-02-2024
391,Medinipur(W),Masur Dal,9000,10000,9500,12-03-2024
392,Medinipur(W),Masur Dal,9000,10000,9500,13-04-2024
393,Medinipur(W),Masur Dal,9000,10000,9500,13-02-2024
394,Medinipur(W),Masur Dal,9000,10000,9500,13-05-2024
395,Medinipur(W),Masur Dal,9000,10000,9500,14-04-2024
396,Medinipur(W),Masur Dal,9000,10000,9500,14-02-2024
397,Medinipur(W),Masur Dal,9000,10000,9500,14-05-2024
398,Medinipur(W),Masur Dal,9000,10000,9500,15-04-2024
399,Medinipur(W),Masur Dal,9000,10000,9500,15-02-2024
400,Medinipur(W),Masur Dal,9000,10000,9500,15-01-2024
401,Medinipur(W),Masur Dal,9000,10000,9500,15-03-2024
402,Medinipur(W),Masur Dal,9000,10000,9500,15-05-2024
403,Medinipur(W),Masur Dal,9000,10000,9500,16-04-2024
404,Medinipur(W),Masur Dal,9000,10000,9500,16-02-2024
405,Medinipur(W),Masur Dal,9000,10000,9500,16-01-2024
406,Medinipur(W),Masur Dal,9000,10000,9500,16-03-2024
407,Medinipur(W),Masur Dal,9000,10000,9500,16-05-2024
408,Medinipur(W),Masur Dal,9000,10000,9500,17-04-2024
409,Medinipur(W),Masur Dal,9000,10000,9500,17-02-2024
410,Medinipur(W),Masur Dal,9000,10000,9500,17-01-2024
411,Medinipur(W),Masur Dal,9000,10000,9500,17-03-2024
412,Medinipur(W),Masur Dal,9000,10000,9500,18-04-2024
413,Medinipur(W),Masur Dal,9000,10000,9500,18-02-2024
414,Medinipur(W),Masur Dal,9000,10000,9500,18-01-2024
